356,520,356,512,377,512,377,520,XUÔNGTE,
374,519,375,510,392,512,391,520,TÂNHÁY
360,510,360,501,387,501,387,510,XINVUILÔNG
380,494,390,494,390,501,380,501,VIỆN
358,502,358,494,381,494,381,502,VAOBỆNH
358,479,358,470,376,470,376,479,CỔNG
377,470,392,470,392,478,377,478,8Ố1
365,258,365,247,389,247,389,258,136
443,257,443,245,463,245,463,257,THỊ
563,254,563,245,593,245,593,254,PHAN
501,244,530,244,530,255,501,255,KHAI
466,245,497,244,498,256,466,257,MINH
392,246,438,244,438,256,393,257,NGUYỄN
597,254,597,244,629,244,629,254,RANG
539,244,556,244,556,254,539,254,TP
639,254,639,243,668,243,668,254,NINH
875,251,875,243,898,243,898,251,068
849,251,849,242,875,242,875,251,ĐT:
672,254,672,241,712,241,712,254,THUẬN
904,242,957,242,957,250,904,250,3890046
569,193,664,192,664,235,570,236,PHỤC
375,189,469,186,470,237,376,239,BỆNH
475,238,475,184,561,184,561,238,VIỆN
852,226,852,180,949,180,949,226,NĂNG
746,179,842,179,842,227,746,227,CHỨC
670,180,736,178,738,229,672,231,HỒI
668,165,709,163,709,175,669,176,NINH
575,164,588,162,590,178,576,179,Y
622,178,622,161,662,161,662,178,TỈNH
716,176,716,160,777,160,777,176,THUẬN
593,178,593,161,617,161,617,178,TẾ
545,179,545,160,572,160,572,179,SỞ
