446,1092,446,1035,565,1035,565,1092,Nhà
1156,1033,1293,1028,1296,1095,1158,1100,Quận
827,1089,827,1032,967,1032,967,1089,Xuân
577,1092,577,1032,663,1032,663,1092,G2
979,1089,979,1029,1110,1029,1110,1089,Thuỳ
711,1089,711,1029,821,1029,821,1089,144
1639,1026,1725,1026,1725,1086,1639,1086,Nội
1410,1083,1410,1026,1520,1026,1520,1083,Giấy
1559,1080,1559,1026,1633,1026,1633,1080,Hà
1303,1023,1404,1023,1404,1083,1303,1083,Cầu
1829,1080,1829,1020,1925,1020,1925,1080,TEL:
2201,1020,2314,1020,2314,1065,2201,1065,7461
2106,1068,2106,1020,2213,1020,2213,1068,3754
1936,1080,1936,1017,2014,1017,2014,1080,(B4
2041,1017,2100,1017,2100,1077,2041,1077,4)
2430,1062,2430,1014,2531,1014,2531,1062,FAX:
2537,1065,2537,1011,2612,1011,2612,1065,(B4
2627,1059,2627,1008,2692,1008,2692,1059,4)
2691,1010,2882,1001,2884,1048,2693,1056,37547460
1719,910,2127,907,2127,962,1720,965,ENGINEERING
1184,964,1184,907,1577,907,1577,964,UNIVERSITY
2157,970,2157,901,2287,901,2287,970,AND
2310,905,2685,897,2687,953,2312,961,TECHNOLOGY
1606,976,1606,895,1699,895,1699,976,OF
663,877,663,821,776,821,776,877,NGHỆ
535,874,535,818,660,818,660,874,CÔNG
669,776,753,776,753,824,669,824,HỌC
595,773,669,773,669,824,595,824,ĐẠI
1844,871,1844,738,2118,738,2118,871,HỌC
1562,871,1562,732,1826,732,1826,871,ĐẠI
2505,860,2505,720,2838,720,2838,860,NGHỆ
2154,839,2154,726,2475,726,2475,839,CÔNG
935,826,938,698,1522,710,1519,838,TRƯỜNG
2231,708,2231,631,2347,631,2347,708,NỘI
2005,634,2115,634,2115,696,2005,696,GIA
1648,628,1788,628,1788,699,1648,699,HỌC
2130,702,2130,625,2228,625,2228,702,HÀ
1809,690,1809,625,1987,625,1987,690,QUỐC
1512,695,1515,619,1641,624,1638,700,ĐẠI
