723,379,723,371,730,371,730,379,NỘN
732,372,745,370,746,374,733,377,THANH
747,369,757,369,757,374,747,374,NHOA
757,372,757,366,765,366,765,372,UỘI
763,365,776,363,777,370,764,372,THÉP
713,369,713,363,719,363,719,369,VÒP
721,368,721,362,727,362,727,368,CÔN
727,366,727,359,737,359,737,366,TUÂN
739,364,739,357,745,357,745,364,SÁT
745,356,755,354,756,362,747,364,ỘNG
754,355,762,351,766,359,758,363,SÁT
764,350,775,350,775,360,764,360,HỘP
702,353,714,350,716,357,704,360,000
717,350,723,350,723,356,717,356,00
723,349,737,345,739,352,725,355,DOANH
703,304,728,302,731,332,705,334,ẬU
727,297,765,287,774,316,736,327,LỘC
711,290,723,286,727,296,715,300,MÁY
724,285,737,281,740,291,727,296,CÁN
737,279,751,274,755,286,741,291,TÔN
713,278,738,267,741,274,716,285,TRADING
739,267,758,259,761,266,742,274,TENPHAT
630,171,630,166,673,166,673,171,0981.657.368
615,170,616,165,628,166,627,172,DĐ
564,165,609,165,609,170,564,170,02373.631.668
551,169,552,164,562,165,562,170,ĐT
420,169,420,162,434,162,434,169,GIA
398,169,398,161,419,161,419,169,QUỐC
379,168,379,161,396,161,396,168,HIỆU
346,167,346,160,377,161,377,168,THƯƠNG
327,159,343,159,343,167,327,167,HÀO
315,159,326,159,326,167,315,167,TỰ
689,163,689,157,747,157,747,163,TINHTHANHHOA
655,162,655,155,688,156,688,163,HẬULỘC
629,162,629,156,656,156,656,162,HUYỆN
557,160,557,155,625,156,625,161,PHU-XĂTHỊNHLỘC
534,159,534,154,558,155,558,160,TRUNG
518,161,518,153,530,153,530,161,ĐC
731,153,731,145,747,145,747,153,KIỆN
673,151,673,144,730,145,730,152,NHÔMHE&PHỤ
649,151,649,144,674,145,674,152,NHỰA
633,144,649,144,649,151,633,151,CỬA
614,143,632,143,632,152,614,152,KIỆN
596,150,596,143,614,144,614,151,PHỤ
579,149,579,142,599,143,598,150,THÉP
543,142,579,142,579,149,543,149,NHỰALỘI
518,149,518,142,545,142,545,149,THANH
418,146,419,137,442,138,441,147,NĂM
404,147,404,137,417,137,417,147,20
377,146,377,136,403,136,403,146,TRÊN
358,135,376,135,376,145,358,145,BÊN
340,147,340,134,356,134,356,147,ĐỘ
736,142,736,134,747,134,747,142,GÒ
696,133,736,133,736,142,696,142,U.C.V.LXA
682,140,682,133,699,133,699,140,HỘP.
664,140,664,132,682,132,682,140,ỐNG
642,140,642,131,664,132,663,141,TRẦN,
627,139,627,132,641,132,641,139,TÔN
610,131,626,131,626,140,610,140,XỐP
594,139,594,131,610,131,610,139,TÔN
571,138,571,131,593,131,593,139,NGÕI,
547,138,548,130,569,131,568,138,SỐNG
531,138,531,129,549,129,549,138,TÔN
516,138,516,129,530,129,530,138,KD
426,136,427,124,443,125,442,137,ÂU
399,135,399,124,426,125,426,136,CHÂU
370,134,370,125,397,125,397,134,NGHỆ
340,133,341,122,368,123,368,134,CÔNG
412,99,412,90,449,92,448,101,phong
388,98,388,87,411,88,411,99,Tiên
355,98,355,87,387,89,387,99,lượng
324,96,325,85,354,86,354,97,Chất
647,125,648,73,746,74,745,127,LỘC
517,121,518,70,629,73,628,124,HẬU
431,86,431,69,453,69,453,86,Ý
375,85,376,65,428,68,427,88,VIỆT
320,83,320,65,371,66,370,84,TÔN
690,67,691,49,738,50,738,68,TÔN
634,65,635,47,683,49,682,66,CÁN
577,64,577,46,627,47,627,65,MÁY
516,62,516,44,568,45,568,63,NHÀ
363,47,364,40,410,43,410,49,THANGLONG
368,41,368,34,405,36,405,43,VNSTEEL
708,40,709,26,738,27,737,41,PHÁT
637,37,637,26,677,28,676,39,DƯƠNG
680,40,680,26,705,26,705,40,TIẾN
601,37,601,26,632,26,632,37,TMXD
565,35,565,24,597,26,596,37,TNHH
548,35,548,24,562,24,562,35,TY
512,34,512,21,545,22,544,35,CÔNG
