0,268,0,260,14,260,14,268,THUỐC
13,260,20,259,21,267,14,268,LÀ
0,260,0,248,15,248,15,260,OTTẾ
77,222,77,216,94,216,94,222,THƯỜ
92,216,150,215,150,220,92,221,NGUYÊNLÝVHOCOM
150,219,150,215,162,215,162,219,DINH
164,214,178,213,178,218,164,219,TRAM
182,213,190,213,190,218,182,218,TẾ
190,213,209,213,210,217,190,217,PHƯỜNG
211,217,211,212,221,212,221,217,TÂN
220,216,220,211,234,211,234,216,MUNG
112,210,148,210,148,214,112,215,TRAMY.TEHO
149,210,162,209,162,213,149,214,TỆNH
176,213,176,208,189,208,189,213,HOÀY
162,208,175,207,175,213,162,214,ĐIỂM
190,208,204,207,204,212,190,212,ĐỒNG
149,206,149,199,161,199,161,206,RA
134,207,134,198,147,198,147,207,LÊ
163,198,182,198,183,206,164,206,MAT
363,66,363,61,401,63,401,68,0078)37714299
353,66,353,60,362,60,362,66,ĐT:
325,65,325,58,339,59,338,66,MINH
315,57,324,57,324,65,315,65,CHÍ
304,64,304,57,314,57,314,64,HỒ
298,64,298,57,305,57,305,64,TP
290,64,290,56,296,56,296,64,7.
274,63,274,55,289,56,289,63,QUẬN
256,61,256,55,272,56,272,63,HƯNG
243,61,243,54,255,54,255,61,TÂN
219,59,219,53,241,54,241,60,PHƯỜNG
196,58,197,52,216,53,216,59,LƯƠNG
182,58,183,50,195,51,195,59,VĂN
161,57,161,50,173,50,173,57,206
173,57,173,50,181,50,181,57,LÊ
148,56,149,49,160,50,159,57,204
135,56,136,48,147,49,146,57,ĐC:
356,57,357,44,399,47,399,59,HƯNG
320,55,321,40,352,42,352,57,TÂN
244,50,245,37,314,41,313,53,PHƯỜNG
212,50,213,32,238,33,237,52,TẾ
195,49,195,34,209,34,209,49,Y
136,46,137,31,190,34,189,49,TRẠM
314,38,314,32,318,32,318,38,7
294,38,294,30,313,31,313,39,QUẬN
282,36,282,29,292,29,292,36,TẾ
274,34,277,29,281,31,279,36,Y
257,34,258,28,273,29,273,35,TÂM
231,33,231,26,255,27,254,34,TRUNG
